symbol	ensembl	entrez
CRYBA1	ENSG00000108255	1411
INTS3	ENSG00000143624	65123
GPM6A	ENSG00000150625	2823
ECEL1P1	ENSG00000204121	NA
APOA5	ENSG00000110243	116519
GRAP	ENSG00000154016	10750
	ENSG00000237087	NA
DIS3L2P1	ENSG00000223788	NA
ALPI	ENSG00000163295	248
	ENSG00000236267	NA
	ENSG00000285513	NA
APOA4	ENSG00000110244	337
SCAMP4	ENSG00000227500	113178
APOC3	ENSG00000110245	345
CCNL1	ENSG00000163660	57018
RPL13AP6	ENSG00000234118	644511
MIR548E	ENSG00000221214	100313921
ADRA2A	ENSG00000150594	150
ZSCAN21	ENSG00000166529	7589
	ENSG00000213247	NA
EGR2	ENSG00000122877	1959
CSH2	ENSG00000213218	1443
ECEL1	ENSG00000171551	9427
APOA1	ENSG00000118137	335
	ENSG00000289487	NA
FBXL13	ENSG00000161040	222235
TAF5	ENSG00000148835	6877
USP54	ENSG00000166348	159195
APOA1-AS	ENSG00000235910	104326055
RPL5P13	ENSG00000242134	NA
LSM3P4	ENSG00000250835	NA
	ENSG00000251248	NA
SIK3	ENSG00000160584	23387
	ENSG00000249806	NA
RNF43	ENSG00000108375	54894
PITX2	ENSG00000164093	5308
HCG17	ENSG00000270604	414778
	ENSG00000269968	NA
ADAT3	ENSG00000213638	113179
TRIM26BP	ENSG00000236475	NA
	ENSG00000245667	NA
	ENSG00000280128	NA
TRIM39-RPP21	ENSG00000248167	202658
NOP2	ENSG00000111641	4839
RPP21	ENSG00000241370	202658
RPP21	ENSG00000241370	79897
CSNK1G2	ENSG00000133275	1455
PRSS56	ENSG00000237412	646960
CHRND	ENSG00000135902	1144
METTL23	ENSG00000181038	124512
HLA-N	ENSG00000224372	NA
	ENSG00000224486	NA
UBQLN1P1	ENSG00000236405	NA
INPP4B	ENSG00000109452	8821
NCEH1	ENSG00000144959	57552
TRIM39	ENSG00000204599	56658
NR1H5P	ENSG00000227970	NA
S100A12	ENSG00000163221	6283
FASTK	ENSG00000164896	10922
AGAP12P	ENSG00000265018	414224
	ENSG00000261055	NA
	ENSG00000231613	NA
GTF2B	ENSG00000137947	2959
TMEM43	ENSG00000170876	79188
CSNK1G2-AS1	ENSG00000180846	255193
BMS1P7	ENSG00000270025	NA
	ENSG00000267283	NA
PTPN20CP	ENSG00000278561	NA
CHRNG	ENSG00000196811	1146
	ENSG00000279426	NA
ACTL9	ENSG00000181786	284382
FRMPD2	ENSG00000170324	143162
RPL23AP78	ENSG00000269244	NA
	ENSG00000286880	NA
RPL8P1	ENSG00000216676	NA
	ENSG00000287674	NA
GPR89P	ENSG00000216915	NA
LSM7	ENSG00000130332	51690
RSL24D1P1	ENSG00000218069	NA
H4C10P	ENSG00000217862	NA
MKS1	ENSG00000011143	54903
H2AC14	ENSG00000276368	8331
H2BC14	ENSG00000273703	8342
H4C11	ENSG00000197238	8363
H4C12	ENSG00000273542	8362
	ENSG00000285717	NA
CNN3P1	ENSG00000218868	NA
	ENSG00000231700	NA
	ENSG00000271179	NA
LY86	ENSG00000112799	9450
	ENSG00000225594	NA
MTCO2P21	ENSG00000236689	NA
	ENSG00000233589	NA
	ENSG00000227745	NA
TNFSF4	ENSG00000117586	7292
RNU6-1132P	ENSG00000239108	NA
RNA5-8SP5	ENSG00000202174	NA
MIR663B	ENSG00000221288	100313824
CDC27P1	ENSG00000233786	NA
ZNF710	ENSG00000140548	374655
TMPRSS9	ENSG00000178297	360200
	ENSG00000230803	NA
	ENSG00000272769	NA
FAM201B	ENSG00000230992	NA
RNU6-175P	ENSG00000252705	NA
YBX1P7	ENSG00000232349	NA
	ENSG00000279368	NA
	ENSG00000288046	NA
C1orf226	ENSG00000239887	400793
	ENSG00000224532	NA
VPS54	ENSG00000143952	51542
BTF3P7	ENSG00000219986	NA
	ENSG00000261211	NA
TBL1XR1	ENSG00000177565	79718
H3C10	ENSG00000278828	8357
MIR3174	ENSG00000265871	100422841
	ENSG00000273691	NA
S100A7A	ENSG00000184330	338324
HLA-C	ENSG00000204525	3107
ZNF710-AS1	ENSG00000259291	109729181
U7	ENSG00000276376	NA
IDH2	ENSG00000182054	3418
IKZF1	ENSG00000185811	10320
HNRNPA1P68	ENSG00000230946	NA
PFN1P12	ENSG00000226028	NA
KCNJ9	ENSG00000162728	3765
TIMM13	ENSG00000099800	26517
	ENSG00000229021	NA
	ENSG00000231029	NA
	ENSG00000203825	NA
LMNB2	ENSG00000176619	84823
CSF1	ENSG00000184371	1435
RNY4P6	ENSG00000200537	NA
	ENSG00000234268	NA
	ENSG00000224077	NA
	ENSG00000225236	NA
OR56A3	ENSG00000184478	390083
OR51M1	ENSG00000184698	390059
OR51I2	ENSG00000187918	390064
MIR7108	ENSG00000283728	102466806
LINC01775	ENSG00000267201	101928602
BSCL2	ENSG00000168000	26580
GADD45B	ENSG00000099860	4616
	ENSG00000228079	NA
PELI1	ENSG00000197329	57162
IDH2-DT	ENSG00000259685	NA
GABARAPL3	ENSG00000279980	23766
GABARAPL3	ENSG00000238244	NA
ZNF774	ENSG00000196391	342132
LINC01864	ENSG00000267522	101928886
ZNF787	ENSG00000142409	126208
LINC00309	ENSG00000230923	150992
	ENSG00000270354	NA
Y_RNA	ENSG00000223060	NA
	ENSG00000238012	NA
NDUFA3P4	ENSG00000259262	NA
	ENSG00000279959	NA
	ENSG00000238201	NA
MIR4433B	ENSG00000264297	102465833
IQGAP1	ENSG00000140575	8826
ZNF444	ENSG00000167685	55311
MIR4433A	ENSG00000283222	100616265
RPL23AP37	ENSG00000236148	NA
RN7SKP43	ENSG00000251982	NA
DIRC3-AS1	ENSG00000233143	NA
	ENSG00000285786	NA
RPS6P14	ENSG00000225482	NA
MTATP6P14	ENSG00000233449	NA
NKAIN1P1	ENSG00000242943	NA
DHCR24-DT	ENSG00000233203	NA
	ENSG00000278004	NA
SARM1	ENSG00000004139	23098
	ENSG00000224414	NA
HLA-G	ENSG00000204632	3135
MAPK8	ENSG00000107643	5599
RPL7L1P9	ENSG00000231035	NA
MIR6809	ENSG00000275458	102465485
VDAC1P9	ENSG00000232366	NA
DIRC3	ENSG00000231672	NA
	ENSG00000232499	NA
SEMA6A	ENSG00000092421	57556
CGN	ENSG00000143375	57530
LSM6	ENSG00000164167	11157
	ENSG00000232408	NA
OR52K2	ENSG00000181963	119774
Metazoa_SRP	ENSG00000277668	NA
	ENSG00000279794	NA
RNU6-848P	ENSG00000251757	NA
CYP4F30P	ENSG00000214081	100132708
HCG4P8	ENSG00000229142	NA
OR52K1	ENSG00000196778	390036
GALP	ENSG00000197487	85569
	ENSG00000285799	NA
OR52M2P	ENSG00000226616	NA
HCP5B	ENSG00000281831	352990
	ENSG00000230521	NA
OR1S2	ENSG00000197887	219958
	ENSG00000282944	NA
HLA-H	ENSG00000206341	NA
CCDC87	ENSG00000182791	55231
HLA-T	ENSG00000231130	NA
KIF25	ENSG00000125337	3834
FAR2P3	ENSG00000240253	NA
	ENSG00000279845	NA
CCS	ENSG00000173992	9973
	ENSG00000251010	NA
SLC10A7	ENSG00000120519	84068
ZSCAN5B	ENSG00000197213	342933
KLF2P3	ENSG00000223349	NA
GPR148	ENSG00000173302	344561
	ENSG00000229797	NA
SNRPGP15	ENSG00000224543	NA
SLC46A1	ENSG00000076351	113235
CYCSP8	ENSG00000232503	NA
	ENSG00000284604	NA
ARHGAP42P1	ENSG00000227817	NA
TECR	ENSG00000099797	9524
	ENSG00000284706	NA
Y_RNA	ENSG00000202200	NA
MESTP1	ENSG00000220884	NA
SSBP3P2	ENSG00000224425	NA
PAX4	ENSG00000106331	5078
	ENSG00000283303	NA
BMPR1AP1	ENSG00000219642	NA
LINC02805	ENSG00000232265	NA
MTCYBP10	ENSG00000233285	NA
MTND6P10	ENSG00000227275	NA
RNU6-861P	ENSG00000252554	NA
MTND5P23	ENSG00000235080	NA
MAP6D1	ENSG00000180834	79929
	ENSG00000226149	NA
MTND4P21	ENSG00000231777	NA
	ENSG00000284003	NA
MTND3P18	ENSG00000283865	NA
TM4SF19	ENSG00000145107	116211
MTCO3P18	ENSG00000227661	NA
	ENSG00000265254	NA
H3P41	ENSG00000265541	NA
RNU4-39P	ENSG00000199325	NA
TNFAIP8L2	ENSG00000163154	79626
MTATP6P4	ENSG00000236590	NA
	ENSG00000263870	NA
	ENSG00000233351	NA
RBM14	ENSG00000239306	10432
MTCO2P18	ENSG00000234480	NA
ARHGAP18	ENSG00000146376	93663
RGS5	ENSG00000232995	8490
MTCO1P18	ENSG00000237910	NA
	ENSG00000258472	NA
MTND2P18	ENSG00000234939	NA
MTND1P26	ENSG00000234576	NA
RPS7P1	ENSG00000263266	NA
MIR7849	ENSG00000278438	102465837
	ENSG00000251009	NA
PF4V1	ENSG00000109272	5197
RBM14-RBM4	ENSG00000248643	100526737
UNC119	ENSG00000109103	9094
MED15P3	ENSG00000226831	NA
	ENSG00000276460	NA
LINC01120	ENSG00000223631	NA
CXCL1	ENSG00000163739	2919
NUDT16	ENSG00000198585	131870
RBM4	ENSG00000173933	5936
	ENSG00000236957	105371458
DIPK2A	ENSG00000181744	205428
HNRNPA1P55	ENSG00000249920	NA
CXCL1P1	ENSG00000250339	NA
RANBP3L	ENSG00000164188	202151
PF4	ENSG00000163737	5196
	ENSG00000284659	NA
GNAQP1	ENSG00000214077	NA
NOC2LP2	ENSG00000217950	NA
RHOQP2	ENSG00000232742	NA
RPL5P21	ENSG00000218689	NA
	ENSG00000273073	NA
	ENSG00000288796	NA
LRCH4	ENSG00000077454	4034
MZT2A	ENSG00000173272	653784
PPBP	ENSG00000163736	5473
UBAP2L	ENSG00000143569	9898
RABL3	ENSG00000144840	285282
CXCL5	ENSG00000163735	6374
PDE10A	ENSG00000112541	90632
PDE10A	ENSG00000112541	10846
	ENSG00000287037	NA
PIGS	ENSG00000087111	94005
RN7SL218P	ENSG00000244194	NA
CXCL3	ENSG00000163734	2921
RBM4B	ENSG00000173914	83759
TUBA3D	ENSG00000075886	113457
PPBPP2	ENSG00000248848	10895
REELD1	ENSG00000250673	345051
LMOD3	ENSG00000163380	56203
CRACD	ENSG00000109265	57482
RN7SL12P	ENSG00000239553	NA
C1QBPP2	ENSG00000213409	NA
FTLP6	ENSG00000254984	NA
	ENSG00000287962	NA
TRIM36	ENSG00000152503	55521
	ENSG00000255372	NA
RNU6-874P	ENSG00000199260	NA
ZNF123P	ENSG00000255259	NA
FTH1P4	ENSG00000242992	NA
MIR4784	ENSG00000284149	100616378
RN7SL698P	ENSG00000244232	NA
RPS15AP16	ENSG00000239483	NA
ARHGAP32	ENSG00000134909	9743
MARK2P17	ENSG00000244065	NA
MARK3P3	ENSG00000243022	NA
MARK2P6	ENSG00000242062	NA
	ENSG00000261159	NA
	ENSG00000231305	NA
ARHGEF4	ENSG00000136002	50649
	ENSG00000250796	NA
	ENSG00000279507	NA
TYW1	ENSG00000198874	55253
ATXN7	ENSG00000163635	6314
HLA-DPA1	ENSG00000231389	3113
	ENSG00000279822	NA
ARHGAP22	ENSG00000128805	58504
	ENSG00000259177	NA
HLA-DRB5	ENSG00000198502	3127
	ENSG00000259212	NA
	ENSG00000259314	NA
	ENSG00000285560	NA
ALDOC	ENSG00000109107	230
HSPE1P3	ENSG00000259746	NA
MIR639	ENSG00000283822	693224
CNOT6L	ENSG00000138767	246175
NDUFB7	ENSG00000099795	4713
ABLIM3	ENSG00000173210	22885
SPINT1	ENSG00000166145	6692
RN7SL337P	ENSG00000243488	NA
RN7SL842P	ENSG00000243066	NA
MEGF8	ENSG00000105429	1954
FBXL18	ENSG00000155034	80028
RNU1-61P	ENSG00000251916	NA
HLA-DRB6	ENSG00000229391	3128
HGFAC	ENSG00000109758	3083
HLA-DQA1	ENSG00000196735	3117
CHN2	ENSG00000106069	1124
LINC01327	ENSG00000241669	104310350
ZBBX	ENSG00000169064	79740
	ENSG00000286900	NA
DOK7	ENSG00000175920	285489
ARHGAP22-IT1	ENSG00000248682	NA
HLA-DQB1-AS1	ENSG00000223534	106480429
	ENSG00000231906	NA
	ENSG00000251413	NA
MTCO3P1	ENSG00000235040	NA
	ENSG00000232080	102725019
	ENSG00000236800	NA
RPL13AP19	ENSG00000228754	NA
HLA-DQB3	ENSG00000226030	NA
DDX21	ENSG00000165732	9188
HLA-DQB1	ENSG00000179344	3119
DAPL1	ENSG00000163331	92196
LRPAP1	ENSG00000163956	4043
	ENSG00000285238	NA
ANO5	ENSG00000171714	203859
INPP4A	ENSG00000040933	3631
CLK3	ENSG00000179335	1198
CHD4	ENSG00000111642	1108
	ENSG00000283576	NA
	ENSG00000254265	NA
CLN8	ENSG00000182372	2055
	ENSG00000270090	NA
MIR8077	ENSG00000277533	102465875
CNFN	ENSG00000105427	84518
HLA-DRB9	ENSG00000196301	NA
HLA-DRB1	ENSG00000196126	3123
RGS12	ENSG00000159788	6002
DCTN4	ENSG00000132912	51164
LIPE	ENSG00000079435	3991
TMEM45A	ENSG00000181458	55076
	ENSG00000282021	NA
KBTBD11-OT1	ENSG00000283239	104266957
MIR3674	ENSG00000283858	100500912
	ENSG00000287464	NA
	ENSG00000268605	NA
MIR596	ENSG00000207826	693181
CXCL17	ENSG00000189377	284340
ARHGEF10	ENSG00000104728	9639
RNU4-60P	ENSG00000253048	NA
	ENSG00000269374	NA
	ENSG00000265168	NA
CEACAM1	ENSG00000079385	634
ABI3BP	ENSG00000154175	25890
SPAG5	ENSG00000076382	10615
CUL1	ENSG00000055130	8454
	ENSG00000254820	NA
	ENSG00000216475	NA
OR52M1	ENSG00000197790	119772
C11orf40	ENSG00000171987	143501
UTRN	ENSG00000152818	7402
OR5M13P	ENSG00000166693	NA
OR5M1	ENSG00000255012	390168
OR5AM1P	ENSG00000255172	NA
OR5M12P	ENSG00000197866	NA
OR5AP1P	ENSG00000254795	NA
OR51F2	ENSG00000176925	119694
OR1S1	ENSG00000280204	219959
OR8B3	ENSG00000284609	390271
OR8B2	ENSG00000284680	26595
OR10A3	ENSG00000170683	26496
OR10A2	ENSG00000170790	341276
OR5A1	ENSG00000172320	219982
RNF145	ENSG00000145860	153830
OR51G2	ENSG00000176893	81282
OR51A7	ENSG00000176895	119687
FMO8P	ENSG00000238087	NA
	ENSG00000227777	NA
OR52E4	ENSG00000180974	390081
OR5T1	ENSG00000181698	390155
	ENSG00000287218	NA
	ENSG00000256739	NA
SSBL4P	ENSG00000230832	NA
	ENSG00000255672	NA
	ENSG00000256403	NA
ART2BP	ENSG00000237408	NA
NAP1L4P1	ENSG00000177173	NA
ART2P	ENSG00000238048	NA
	ENSG00000276109	NA
SEC22B4P	ENSG00000277406	NA
	ENSG00000274664	NA
LINC01537	ENSG00000227467	101928555
LMX1A-AS1	ENSG00000238022	NA
PDE2A-AS2	ENSG00000256633	NA
LINC01307	ENSG00000231671	104355286
KCNJ11	ENSG00000187486	3767
IGSF8	ENSG00000162729	93185
OR6A2	ENSG00000184933	8590
OR51D1	ENSG00000197428	390038
OR51E1	ENSG00000180785	143503
OR2AG2	ENSG00000188124	338755
OR10S1	ENSG00000196248	219873
OR10G8	ENSG00000234560	219869
RGPD3	ENSG00000153165	653489
CALML4	ENSG00000129007	91860
PANK1	ENSG00000152782	53354
AIP	ENSG00000110711	9049
	ENSG00000225311	NA
	ENSG00000219409	NA
	ENSG00000217195	NA
	ENSG00000220739	NA
OR51A4	ENSG00000205497	401666
MPC2	ENSG00000143158	25874
LAMA2	ENSG00000196569	3908
NADSYN1	ENSG00000172890	55191
SH2D7	ENSG00000183476	646892
SPAG5-AS1	ENSG00000227543	NA
DNAJA4	ENSG00000140403	55466
RSKR	ENSG00000167524	124923
LAPTM4BP1	ENSG00000237008	NA
TLCD4-RWDD3	ENSG00000271092	100527978
LINC02635	ENSG00000283000	NA
MIR3611	ENSG00000266228	100500890
	ENSG00000230534	NA
MYOZ3	ENSG00000164591	91977
RNU7-77P	ENSG00000253054	NA
ATP6V1G1P4	ENSG00000233343	NA
SLAMF6	ENSG00000162739	114836
CEACAMP2	ENSG00000230558	NA
RMDN2	ENSG00000115841	151393
ANKRD22	ENSG00000152766	118932
CEACAM8	ENSG00000124469	1088
PTCD2P2	ENSG00000234256	NA
MIR3688-1	ENSG00000264105	100500881
MIR3688-2	ENSG00000283379	100616303
	ENSG00000248552	NA
STAMBPL1	ENSG00000138134	57559
	ENSG00000250180	NA
RAPGEF2	ENSG00000109756	9693
CEACAMP1	ENSG00000233681	NA
	ENSG00000285957	NA
KBTBD11-OT1	ENSG00000253696	104266957
KBTBD11	ENSG00000176595	9920
	ENSG00000270988	NA
	ENSG00000253805	NA
SLC25A24P2	ENSG00000238118	NA
DNAJB1	ENSG00000132002	3337
	ENSG00000276118	NA
FMO11P	ENSG00000232148	NA
MYOM2	ENSG00000036448	9172
	ENSG00000265287	NA
TMEM161B	ENSG00000164180	153396
LINC00624	ENSG00000278811	100289211
KIAA0100	ENSG00000007202	9703
ACTA2-AS1	ENSG00000180139	NA
CD160	ENSG00000117281	11126
ACTA2	ENSG00000107796	59
C1orf112	ENSG00000000460	55732
CAMSAP3	ENSG00000076826	57662
SEPTIN7	ENSG00000122545	989
MIR6754	ENSG00000278349	102466728
	ENSG00000254924	NA
KRTAP5-7	ENSG00000244411	440050
KRTAP5-8	ENSG00000241233	57830
KRTAP5-9	ENSG00000254997	3846
	ENSG00000286948	NA
KRTAP5-10	ENSG00000204572	387273
	ENSG00000248903	NA
KRTAP5-14P	ENSG00000249387	NA
OR7E87P	ENSG00000184055	NA
UNC93B6	ENSG00000255562	NA
FAS	ENSG00000026103	355
OR7E4P	ENSG00000255261	NA
	ENSG00000255415	NA
	ENSG00000284625	NA
PREPL	ENSG00000138078	9581
RNH1	ENSG00000023191	6050
SERINC4	ENSG00000184716	619189
MIR6792	ENSG00000273657	102465475
XAB2	ENSG00000076924	56949
ELF2	ENSG00000109381	1998
MIR7160	ENSG00000273593	102465695
	ENSG00000287970	NA
TPD52	ENSG00000076554	7163
DST	ENSG00000151914	667
MYLK-AS2	ENSG00000250174	100873940
	ENSG00000273123	NA
TBC1D2B	ENSG00000167202	23102
	ENSG00000207002	NA
MIR5002	ENSG00000266383	100847021
RPL7P15	ENSG00000240622	NA
RAB7A	ENSG00000075785	7879
FAM78B	ENSG00000188859	149297
PET100	ENSG00000229833	100131801
	ENSG00000272166	NA
	ENSG00000275227	NA
MIR4442	ENSG00000283971	100616477
	ENSG00000268400	NA
CRIP1P2	ENSG00000238225	NA
PYHIN1	ENSG00000163564	149628
F12	ENSG00000131187	2161
NGLY1	ENSG00000151092	55768
PCP2	ENSG00000174788	126006
	ENSG00000264044	NA
SDF2	ENSG00000132581	6388
CAPZA2	ENSG00000198898	830
	ENSG00000268204	NA
RPS27AP19	ENSG00000269228	NA
RETN	ENSG00000104918	56729
	ENSG00000288033	NA
	ENSG00000254739	NA
LRRC56	ENSG00000161328	115399
MIER3	ENSG00000155545	166968
RPS12P28	ENSG00000240494	NA
	ENSG00000269711	NA
CSN2	ENSG00000135222	1447
SUPT6H	ENSG00000109111	6830
TRAPPC5	ENSG00000181029	126003
FCER2	ENSG00000104921	2208
FAM189A1	ENSG00000104059	23359
OR8J3	ENSG00000167822	81168
ODAM	ENSG00000109205	54959
ANKRD63	ENSG00000230778	100131244
CSK	ENSG00000103653	1445
	ENSG00000275075	NA
ABCC8	ENSG00000006071	6833
LAMC1	ENSG00000135862	3915
CYP3A43	ENSG00000021461	64816
REL	ENSG00000162924	5966
TNIP1	ENSG00000145901	10318
RPL21P129	ENSG00000242636	NA
CLEC4GP1	ENSG00000268297	NA
	ENSG00000232952	NA
EXOSC3P2	ENSG00000269763	NA
CD1D	ENSG00000158473	912
PRR36	ENSG00000183248	80164
FDCSP	ENSG00000181617	260436
	ENSG00000268120	NA
LYPLA2P2	ENSG00000269153	NA
5S_rRNA	ENSG00000285674	NA
LRRC8E	ENSG00000171017	80131
TDRD15	ENSG00000218819	100129278
FAHD2B	ENSG00000144199	151313
CFAP97	ENSG00000164323	57587
	ENSG00000227722	NA
	ENSG00000285636	NA
MYBL1	ENSG00000185697	4603
	ENSG00000214248	NA
	ENSG00000285922	NA
	ENSG00000233411	NA
MAP2K7	ENSG00000076984	5609
	ENSG00000275801	NA
SNX25	ENSG00000109762	83891
MGST3	ENSG00000143198	4259
RPL32P11	ENSG00000213872	NA
TAF9BP1	ENSG00000213871	NA
OXSM	ENSG00000151093	54995
CHN1	ENSG00000128656	1123
	ENSG00000286116	NA
LINC00692	ENSG00000230891	285326
	ENSG00000275693	NA
MIR4679-2	ENSG00000265375	100616192
MIR4679-1	ENSG00000283664	100616128
	ENSG00000228997	NA
SFTA1P	ENSG00000225383	207107
GDPGP1	ENSG00000183208	390637
	ENSG00000265205	NA
MIR1224	ENSG00000221120	100187716
ALG3	ENSG00000214160	10195
RAB34	ENSG00000109113	83871
GOLGA2P8	ENSG00000214433	NA
S100A7P1	ENSG00000203781	NA
CASQ1	ENSG00000143318	844
	ENSG00000279719	NA
RNU6-449P	ENSG00000206641	NA
	ENSG00000259301	NA
	ENSG00000280362	NA
LINC00710	ENSG00000229240	NA
	ENSG00000259669	NA
	ENSG00000268149	NA
	ENSG00000260500	NA
SNAPC2	ENSG00000104976	6618
	ENSG00000259619	NA
HNRNPA1P74	ENSG00000259550	NA
UNC13C	ENSG00000137766	440279
SORBS3	ENSG00000120896	10174
FCRL5	ENSG00000143297	83416
CTXN1	ENSG00000178531	404217
	ENSG00000269139	NA
TIMM44	ENSG00000104980	10469
	ENSG00000250410	NA
CSN3	ENSG00000171209	1448
EEF1AKMT4	ENSG00000284753	110599564
RNU4-64P	ENSG00000222727	NA
TLR3	ENSG00000164342	7098
EEF1AKMT4-ECE2	ENSG00000284917	110599583
TPK1	ENSG00000196511	27010
FAM149A	ENSG00000109794	25854
	ENSG00000231496	NA
IL16	ENSG00000172349	3603
	ENSG00000228027	NA
	ENSG00000229206	NA
CELF2-AS2	ENSG00000237986	NA
	ENSG00000269813	NA
SPPL2B	ENSG00000005206	56928
CAMK2N2	ENSG00000163888	94032
NCSTN	ENSG00000162736	23385
PSMD2	ENSG00000175166	5708
	ENSG00000230322	NA
CELF2-AS1	ENSG00000181800	414196
	ENSG00000280086	NA
NUDT13	ENSG00000166321	25961
SDK1	ENSG00000146555	221935
PDK1	ENSG00000152256	5163
FASLG	ENSG00000117560	356
	ENSG00000268731	NA
	ENSG00000232188	NA
SLC30A8	ENSG00000164756	169026
LINC01701	ENSG00000232212	NA
	ENSG00000213976	NA
SPATA46	ENSG00000171722	284680
	ENSG00000272599	NA
SNORA11F	ENSG00000221164	109617000
ZNF493	ENSG00000196268	284443
ECD	ENSG00000122882	11319
ILF2	ENSG00000143621	3608
	ENSG00000269237	NA
LINC00664	ENSG00000268658	400680
BZW2	ENSG00000136261	28969
BNIP3P26	ENSG00000268705	NA
CD209	ENSG00000090659	30835
RPL23A	ENSG00000198242	6147
SCTR	ENSG00000080293	6344
USP17L2	ENSG00000223443	401447
USP17L2	ENSG00000223443	377630
LY6L	ENSG00000261667	101928108
DEFB135	ENSG00000205883	613209
DEFB106B	ENSG00000187082	503841
	ENSG00000241042	NA
DEFA1	ENSG00000206047	1667
TIPRL	ENSG00000143155	261726
	ENSG00000253013	NA
RPSAP70	ENSG00000250327	NA
LTO1P1	ENSG00000251008	NA
FLJ38576	ENSG00000279943	651430
SPAG11B	ENSG00000164871	10407
CYP4V2	ENSG00000145476	285440
	ENSG00000260322	NA
	ENSG00000223495	NA
	ENSG00000241666	NA
NME7	ENSG00000143156	29922
PDIA6	ENSG00000143870	10130
SNORD42B	ENSG00000238423	26808
	ENSG00000264577	NA
SNORD4A	ENSG00000238578	26773
SNORD42A	ENSG00000238649	26809
SNORD4B	ENSG00000238597	26772
EIF4G1	ENSG00000114867	1981
TLCD1	ENSG00000160606	116238
KLKB1	ENSG00000164344	3818
FAM149B1	ENSG00000138286	317662
NUP42	ENSG00000136243	11097
NEK8	ENSG00000160602	284086
DEFB105A	ENSG00000186562	245908
PEAK1	ENSG00000173517	79834
PRR23D1	ENSG00000255251	100133251
PRR23D1	ENSG00000255251	100131608
DEFA1B	ENSG00000240247	728358
BMERB1	ENSG00000166780	89927
ZNF596	ENSG00000172748	169270
FAM214A	ENSG00000047346	56204
DNAJC9	ENSG00000213551	23234
RCSD1	ENSG00000198771	92241
MYH11	ENSG00000133392	4629
F11	ENSG00000088926	2160
Y_RNA	ENSG00000199201	NA
	ENSG00000267729	NA
EIF4A2P2	ENSG00000227382	NA
	ENSG00000288559	NA
	ENSG00000265073	NA
AVL9	ENSG00000105778	23080
DNAJC9-AS1	ENSG00000236756	414245
	ENSG00000265474	NA
RPL31P58	ENSG00000243053	NA
MRPS16	ENSG00000182180	51021
FOXN1	ENSG00000109101	8456
FDPSP1	ENSG00000225462	NA
	ENSG00000237756	NA
TNR	ENSG00000116147	7143
DNAJC9-AS1	ENSG00000227540	414245
RNU6-833P	ENSG00000200356	NA
Y_RNA	ENSG00000207473	NA
LRRC37A2	ENSG00000238083	474170
ANXA7	ENSG00000138279	310
PEX11G	ENSG00000104883	92960
NSF	ENSG00000073969	4905
	ENSG00000247853	NA
SCARNA11	ENSG00000251898	677780
SBDS	ENSG00000126524	51119
TEX45	ENSG00000198723	374877
DEFB131A	ENSG00000186146	644414
YAF2	ENSG00000015153	10138
SMIM20	ENSG00000250317	389203
FAM53A	ENSG00000174137	152877
SFT2D2	ENSG00000213064	375035
COL1A2	ENSG00000164692	1278
	ENSG00000267952	NA
ZNF358	ENSG00000198816	140467
MARCHF1	ENSG00000145416	55016
	ENSG00000269371	NA
MCOLN1	ENSG00000090674	57192
FAM78B-AS1	ENSG00000203307	NA
	ENSG00000233144	NA
	ENSG00000272812	NA
UCK2	ENSG00000143179	7371
	ENSG00000272240	NA
	ENSG00000273402	NA
	ENSG00000254104	NA
	ENSG00000249868	NA
FAM87A	ENSG00000182366	157693
CUL2	ENSG00000108094	8453
	ENSG00000177725	NA
DPYS	ENSG00000147647	1807
PPHLN1	ENSG00000134283	51535
RPS7P11	ENSG00000213326	NA
Y_RNA	ENSG00000199801	NA
	ENSG00000230258	NA
	ENSG00000289249	NA
	ENSG00000289530	NA
LINC01028	ENSG00000267603	101928141
SMIM14-DT	ENSG00000255458	NA
KCNJ2-AS1	ENSG00000267365	400617
KCNJ2	ENSG00000123700	3759
	ENSG00000271187	NA
	ENSG00000268614	NA
	ENSG00000260360	NA
CALM2P1	ENSG00000267170	NA
	ENSG00000274562	NA
	ENSG00000289032	NA
PIGM	ENSG00000143315	93183
	ENSG00000289019	NA
ZACN	ENSG00000186919	353174
UGT1A4	ENSG00000244474	54657
DCSTAMP	ENSG00000164935	81501
	ENSG00000288785	NA
	ENSG00000288944	NA
	ENSG00000227094	NA
	ENSG00000289532	NA
	ENSG00000289149	NA
FAM20B	ENSG00000116199	9917
	ENSG00000288940	NA
PNPLA6	ENSG00000032444	10908
IGFBP7-AS1	ENSG00000245067	255130
GOLGA8A	ENSG00000175265	23015
	ENSG00000289379	NA
	ENSG00000289179	NA
LINC01094	ENSG00000251442	NA
LINC01720	ENSG00000231175	440704
	ENSG00000179577	NA
XCL2	ENSG00000143185	6846
	ENSG00000279138	NA
MIR548A3	ENSG00000208032	693127
GALR2	ENSG00000182687	8811
KLHL38	ENSG00000175946	340359
RPSAP16	ENSG00000235145	NA
	ENSG00000253550	NA
EXOC7	ENSG00000182473	23265
QSOX1	ENSG00000116260	5768
ANGPT2	ENSG00000091879	285
	ENSG00000288998	NA
LINC02263	ENSG00000228358	105377390
LFNG	ENSG00000106003	3955
	ENSG00000289034	NA
STAT1	ENSG00000115415	6772
PANCR	ENSG00000250103	110231149
LINC02275	ENSG00000248319	100506085
	ENSG00000288951	NA
	ENSG00000289515	NA
